sinifId,sinifIsmi,dersId,dersNo,dersKodu,dersIsmi,interaktifKitapLink,pdfIndirmeLink,zipIndirmeLink,kitapThumbnailLink
7,10. Sınıf,6,1,BIY,Biyoloji,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/biyoloji/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/10/biyoloji.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/biyoloji/biyoloji.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/biyoloji/files/thumb/1.jpg
7,10. Sınıf,6,1,BIY,Biyoloji,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
7,10. Sınıf,10,2,COG,Coğrafya,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/cografya/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/10/cografya.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/cografya/cografya.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/cografya/files/thumb/1.jpg
7,10. Sınıf,10,2,COG,Coğrafya,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
7,10. Sınıf,99,14,DIKAB,Din Kültürü ve Ahlâk Bilgisi,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
7,10. Sınıf,14,3,FEL,Felsefe,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/felsefe/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/10/felsefe.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/felsefe/felsefe.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/felsefe/files/thumb/1.jpg
7,10. Sınıf,14,3,FEL,Felsefe,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
7,10. Sınıf,17,4,FBIY,Fen Lisesi Biyoloji,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
7,10. Sınıf,21,5,FFIZ,Fen Lisesi Fizik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
7,10. Sınıf,25,6,FKIM,Fen Lisesi Kimya,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
7,10. Sınıf,29,7,FMAT,Fen Lisesi Matematik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
7,10. Sınıf,33,8,FIZ,Fizik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/fizik/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/10/fizik.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/fizik/fizik.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/fizik/files/thumb/1.jpg
7,10. Sınıf,33,8,FIZ,Fizik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
7,10. Sınıf,172,27,GSN,Görsel Sanatlar,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
7,10. Sınıf,41,9,ING,İngilizce,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/ingilizce/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/10/ingilizce.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/ingilizce/ingilizce.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/ingilizce/files/thumb/1.jpg
7,10. Sınıf,41,9,ING,İngilizce,,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/ingilizce/10.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/ingilizce/10.jpg
7,10. Sınıf,41,9,ING,İngilizce,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
7,10. Sınıf,126,15,BING,İngilizce (Beceri Temelli),https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
7,10. Sınıf,45,10,KIM,Kimya,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/kimya/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/10/kimya.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/kimya/kimya.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/kimya/files/thumb/1.jpg
7,10. Sınıf,45,10,KIM,Kimya,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
7,10. Sınıf,49,11,MAT,Matematik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/matematik/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/10/matematik.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/matematik/matematik.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/matematik/files/thumb/1.jpg
7,10. Sınıf,49,11,MAT,Matematik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
7,10. Sınıf,176,28,MZK,Müzik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
7,10. Sınıf,56,12,TAR,Tarih,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/tarih/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/10/tarih.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/tarih/tarih.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/tarih/files/thumb/1.jpg
7,10. Sınıf,56,12,TAR,Tarih,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
7,10. Sınıf,59,13,TDE,Türk Dili ve Edebiyatı,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/turkdiliveedebiyati/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/10/tde.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/turkdiliveedebiyati/turkdiliveedebiyati.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/10/turkdiliveedebiyati/files/thumb/1.jpg
7,10. Sınıf,59,13,TDE,Türk Dili ve Edebiyatı,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,7,1,BIY,Biyoloji,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/biyoloji/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/11/biyoloji.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/biyoloji/biyoloji.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/biyoloji/files/thumb/1.jpg
8,11. Sınıf,7,1,BIY,Biyoloji,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,11,2,COG,Coğrafya,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/cografya/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/11/cografya.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/cografya/cografya.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/cografya/files/thumb/1.jpg
8,11. Sınıf,11,2,COG,Coğrafya,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,100,15,DIKAB,Din Kültürü ve Ahlâk Bilgisi,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,15,3,FEL,Felsefe,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/felsefe/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/11/felsefe.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/felsefe/felsefe.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/felsefe/files/thumb/2.jpg
8,11. Sınıf,15,3,FEL,Felsefe,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,18,4,FBIY,Fen Lisesi Biyoloji,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,22,5,FFIZ,Fen Lisesi Fizik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,26,6,FKIM,Fen Lisesi Kimya,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,30,7,FMAT,Fen Lisesi Matematik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,34,8,FIZ,Fizik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/fizik/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/11/fizik.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/fizik/fizik.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/fizik/files/thumb/1.jpg
8,11. Sınıf,34,8,FIZ,Fizik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
